geoid,avg_vac_r,SourceFile
06001427300,1535.0,usps_vac_122019_tractsum_2kx.dbf
06001432400,1523.33,usps_vac_122019_tractsum_2kx.dbf
06001450742,1485.0,usps_vac_122019_tractsum_2kx.dbf
06001450604,1535.0,usps_vac_122019_tractsum_2kx.dbf
06001440308,1134.0,usps_vac_122019_tractsum_2kx.dbf
06001410200,1391.38,usps_vac_122019_tractsum_2kx.dbf
06001450606,898.0,usps_vac_122019_tractsum_2kx.dbf
06001409300,1004.09,usps_vac_122019_tractsum_2kx.dbf
06001441926,0.0,usps_vac_122019_tractsum_2kx.dbf
06001430800,0.0,usps_vac_122019_tractsum_2kx.dbf
06001451506,0.0,usps_vac_122019_tractsum_2kx.dbf
06001420600,1535.0,usps_vac_122019_tractsum_2kx.dbf
06001407700,1062.5,usps_vac_122019_tractsum_2kx.dbf
06001428700,1480.4,usps_vac_122019_tractsum_2kx.dbf
06001440334,741.0,usps_vac_122019_tractsum_2kx.dbf
06001433400,1470.0,usps_vac_122019_tractsum_2kx.dbf
06001407101,1069.25,usps_vac_122019_tractsum_2kx.dbf
06001400800,415.25,usps_vac_122019_tractsum_2kx.dbf
06001409200,1327.06,usps_vac_122019_tractsum_2kx.dbf
06001409800,1230.8,usps_vac_122019_tractsum_2kx.dbf
06001410100,1494.0,usps_vac_122019_tractsum_2kx.dbf
06001442700,1535.0,usps_vac_122019_tractsum_2kx.dbf
06001431000,266.0,usps_vac_122019_tractsum_2kx.dbf
06001981900,0.0,usps_vac_122019_tractsum_2kx.dbf
06001982000,0.0,usps_vac_122019_tractsum_2kx.dbf
06001450744,1023.5,usps_vac_122019_tractsum_2kx.dbf
06001442302,1535.0,usps_vac_122019_tractsum_2kx.dbf
06001437101,918.0,usps_vac_122019_tractsum_2kx.dbf
06001435400,1899.5,usps_vac_122019_tractsum_2kx.dbf
06001430900,0.0,usps_vac_122019_tractsum_2kx.dbf
06001441925,0.0,usps_vac_122019_tractsum_2kx.dbf
06001451602,2779.8,usps_vac_122019_tractsum_2kx.dbf
06001436500,1798.7,usps_vac_122019_tractsum_2kx.dbf
06001436401,1535.0,usps_vac_122019_tractsum_2kx.dbf
06001451701,400.0,usps_vac_122019_tractsum_2kx.dbf
06001443322,0.0,usps_vac_122019_tractsum_2kx.dbf
06001441503,448.5,usps_vac_122019_tractsum_2kx.dbf
06001403501,1371.13,usps_vac_122019_tractsum_2kx.dbf
06001422900,1541.71,usps_vac_122019_tractsum_2kx.dbf
06001423100,1233.5,usps_vac_122019_tractsum_2kx.dbf
06001425103,381.45,usps_vac_122019_tractsum_2kx.dbf
06001408100,1438.17,usps_vac_122019_tractsum_2kx.dbf
06001425102,815.5,usps_vac_122019_tractsum_2kx.dbf
06001400900,292.55,usps_vac_122019_tractsum_2kx.dbf
06001423800,1535.0,usps_vac_122019_tractsum_2kx.dbf
06001403800,1535.0,usps_vac_122019_tractsum_2kx.dbf
06001405000,1513.21,usps_vac_122019_tractsum_2kx.dbf
06001405200,1361.3,usps_vac_122019_tractsum_2kx.dbf
06001428302,1535.0,usps_vac_122019_tractsum_2kx.dbf
06001428200,1979.87,usps_vac_122019_tractsum_2kx.dbf
06001450605,0.0,usps_vac_122019_tractsum_2kx.dbf
06001450741,1472.0,usps_vac_122019_tractsum_2kx.dbf
06001433200,1702.63,usps_vac_122019_tractsum_2kx.dbf
06001435900,5180.0,usps_vac_122019_tractsum_2kx.dbf
06001436000,1795.5,usps_vac_122019_tractsum_2kx.dbf
06001440332,940.0,usps_vac_122019_tractsum_2kx.dbf
06001430500,1242.11,usps_vac_122019_tractsum_2kx.dbf
06001407600,1084.75,usps_vac_122019_tractsum_2kx.dbf
06001438400,1535.0,usps_vac_122019_tractsum_2kx.dbf
06001451404,2844.14,usps_vac_122019_tractsum_2kx.dbf
06001402800,1535.0,usps_vac_122019_tractsum_2kx.dbf
06001423000,1347.62,usps_vac_122019_tractsum_2kx.dbf
06001423200,3023.4,usps_vac_122019_tractsum_2kx.dbf
06001420500,1471.42,usps_vac_122019_tractsum_2kx.dbf
06001400700,480.57,usps_vac_122019_tractsum_2kx.dbf
06001450101,1297.6,usps_vac_122019_tractsum_2kx.dbf
06001444100,1879.5,usps_vac_122019_tractsum_2kx.dbf
06001444601,1206.0,usps_vac_122019_tractsum_2kx.dbf
06001432501,1481.1,usps_vac_122019_tractsum_2kx.dbf
06001433900,1355.13,usps_vac_122019_tractsum_2kx.dbf
06001432600,1448.08,usps_vac_122019_tractsum_2kx.dbf
06001432800,1535.0,usps_vac_122019_tractsum_2kx.dbf
06001410300,1535.0,usps_vac_122019_tractsum_2kx.dbf
06001442000,0.0,usps_vac_122019_tractsum_2kx.dbf
06001421800,1535.0,usps_vac_122019_tractsum_2kx.dbf
06001402500,1535.0,usps_vac_122019_tractsum_2kx.dbf
06001433700,2422.3,usps_vac_122019_tractsum_2kx.dbf
06001435300,1376.13,usps_vac_122019_tractsum_2kx.dbf
06001436700,1535.0,usps_vac_122019_tractsum_2kx.dbf
06001435102,1535.0,usps_vac_122019_tractsum_2kx.dbf
06001451202,2269.2,usps_vac_122019_tractsum_2kx.dbf
06001442301,1356.5,usps_vac_122019_tractsum_2kx.dbf
06001436300,1338.13,usps_vac_122019_tractsum_2kx.dbf
06001443104,1357.86,usps_vac_122019_tractsum_2kx.dbf
06001430101,1535.0,usps_vac_122019_tractsum_2kx.dbf
06001430300,0.0,usps_vac_122019_tractsum_2kx.dbf
06001434000,1981.35,usps_vac_122019_tractsum_2kx.dbf
06001422500,1535.0,usps_vac_122019_tractsum_2kx.dbf
06001404400,1232.62,usps_vac_122019_tractsum_2kx.dbf
06001400400,1535.0,usps_vac_122019_tractsum_2kx.dbf
06001425104,538.2,usps_vac_122019_tractsum_2kx.dbf
06001426200,1535.0,usps_vac_122019_tractsum_2kx.dbf
06001404502,1097.8,usps_vac_122019_tractsum_2kx.dbf
06001421900,1360.42,usps_vac_122019_tractsum_2kx.dbf
06001424001,2806.59,usps_vac_122019_tractsum_2kx.dbf
06001427600,1453.33,usps_vac_122019_tractsum_2kx.dbf
06001428100,1473.6,usps_vac_122019_tractsum_2kx.dbf
06001433000,1489.5,usps_vac_122019_tractsum_2kx.dbf
06001433300,1426.5,usps_vac_122019_tractsum_2kx.dbf
06001435800,612.67,usps_vac_122019_tractsum_2kx.dbf
06001450745,0.0,usps_vac_122019_tractsum_2kx.dbf
06001406100,1462.2,usps_vac_122019_tractsum_2kx.dbf
06001407200,1535.0,usps_vac_122019_tractsum_2kx.dbf
06001404700,1430.0,usps_vac_122019_tractsum_2kx.dbf
06001431100,0.0,usps_vac_122019_tractsum_2kx.dbf
06001403502,1242.25,usps_vac_122019_tractsum_2kx.dbf
06001402600,1535.0,usps_vac_122019_tractsum_2kx.dbf
06001428301,1370.5,usps_vac_122019_tractsum_2kx.dbf
06001427100,1500.0,usps_vac_122019_tractsum_2kx.dbf
06001433500,1528.17,usps_vac_122019_tractsum_2kx.dbf
06001432502,1455.67,usps_vac_122019_tractsum_2kx.dbf
06001407400,1202.5,usps_vac_122019_tractsum_2kx.dbf
06001437701,1269.0,usps_vac_122019_tractsum_2kx.dbf
06001409100,1009.13,usps_vac_122019_tractsum_2kx.dbf
06001437600,1083.8,usps_vac_122019_tractsum_2kx.dbf
06001438000,1047.33,usps_vac_122019_tractsum_2kx.dbf
